10 0.447292
15 0.530848
20 1.78018
25 0.491549
30 -0.457943
35 0.381738
40 0.329137
50 0.553472
60 0.359353
80 0.217209
100 0.366391
150 -0.109006
200 0.310492
250 0.350026
300 0.333677
350 0.331831
400 0.322407
500 0.327
600 0.33579
800 0.336696
1000 0.327877
1500 0.332491
2000 0.334118
2500 0.33272
3000 0.336672
3500 0.334675
4000 0.332825
5000 0.332571
6000 0.333757
8000 0.334553
10000 0.332396
