0 0.23186
0.1 0.225265
1 0.219069
2.5 0.218247
5 0.215413
7.5 0.207956
10 0.211247
12.5 0.208567
15 0.216038
17.5 0.217632
20 0.220651
22.5 0.225784
25 0.228515
27.5 0.234562
30 0.241303
32.5 0.246976
35 0.250191
37.5 0.250339
40 0.257185
42.5 0.248704
45 0.26222
