0.719722
1.96583
3.04458
3.97843
4.78685
5.48668
6.09251
6.61697
7.07097
7.46399
7.80421
8.09872
8.35367
8.57436
8.76541
8.93078
9.07394
9.19785
9.30512
9.39796
9.47833
9.5479
9.60811
9.66023
9.70534
9.74439
9.77818
9.80743
9.83275
9.85465
9.87361
9.89002
9.90422
9.91651
9.92714
9.93634
9.9443
9.95119
9.95715
9.9623
9.96676
9.97062
9.97396
9.97685
9.97934
9.9815
9.98337
9.98498
9.98638
9.98759
9.98863
9.98953
9.99031
9.99098
9.99157
9.99207
9.9925
9.99288
9.9932
9.99348
9.99373
9.99393
9.99411
9.99427
9.9944
9.99452
9.99462
9.99471
9.99478
9.99484
9.9949
9.99495
9.99499
9.99502
9.99505
9.99508
9.9951
9.99512
9.99514
9.99515
9.99516
9.99517
9.99518
9.99519
9.9952
9.9952
9.99521
9.99521
9.99522
9.99522
9.99522
9.99522
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99523
9.99522
9.99522
9.99522
9.99521
9.99521
9.9952
9.9952
9.99519
9.99518
9.99517
9.99515
9.99514
9.99512
9.9951
9.99507
9.99504
9.99501
9.99496
9.99492
9.99486
9.99479
9.99471
9.99462
9.99452
9.99439
9.99425
9.99408
9.99388
9.99365
9.99338
9.99307
9.99271
9.99229
9.99181
9.99124
9.99059
9.98983
9.98894
9.98792
9.98673
9.98536
9.98377
9.98192
9.97979
9.97731
9.97445
9.97114
9.9673
9.96287
9.95774
9.9518
9.94494
9.93701
9.92783
9.91722
9.90496
9.89078
9.87439
9.85545
9.83356
9.80827
9.77903
9.74525
9.70622
9.66112
9.60901
9.5488
9.47923
9.39886
9.30601
9.19874
9.07481
8.93164
8.76625
8.57518
8.35446
8.09947
7.80492
7.46466
7.0716
6.61754
6.09303
5.48713
4.78723
3.97874
3.0448
1.96597
0.719771
#repeat : 371
