#repeat : 65
0.5 2.76419
1.5 5.88062
2.5 7.62392
3.5 8.5752
4.5 9.05155
5.5 9.21175
6.5 9.1092
7.5 8.70971
8.5 7.88013
9.5 6.34392
10.5 3.58902
11.5 2.03046
12.5 1.14871
13.5 0.649875
14.5 0.367661
15.5 0.208001
16.5 0.117675
17.5 0.0665735
18.5 0.0376634
19.5 0.0213078
20.5 0.0120547
21.5 0.00681983
22.5 0.00385826
23.5 0.00218278
24.5 0.00123489
25.5 0.000698627
26.5 0.000395242
27.5 0.000223605
28.5 0.000126503
29.5 7.15678e-05
30.5 4.04889e-05
31.5 2.29062e-05
32.5 1.2959e-05
33.5 7.33144e-06
34.5 4.1477e-06
35.5 2.34652e-06
36.5 1.32752e-06
37.5 7.51035e-07
38.5 4.2489e-07
39.5 2.40377e-07
40.5 1.35989e-07
41.5 7.69312e-08
42.5 4.35173e-08
43.5 2.46093e-08
44.5 1.39045e-08
45.5 7.83449e-09
46.5 4.37605e-09
47.5 2.3763e-09
48.5 1.16867e-09
49.5 3.50602e-10
