#repeat : 108
0.5 6.6e-05
1.5 0.000209002
2.5 0.00038684
3.5 0.000629154
4.5 0.000976331
5.5 0.00148623
6.5 0.00224385
7.5 0.00337544
8.5 0.00506962
9.5 0.00760873
10.5 0.011416
11.5 0.0171259
12.5 0.0256901
13.5 0.038536
14.5 0.0578046
15.5 0.0867073
16.5 0.130061
17.5 0.195092
18.5 0.292638
19.5 0.438957
20.5 0.658436
21.5 0.987654
22.5 1.48148
23.5 2.22222
24.5 3.33333
25.5 3.33333
26.5 2.22222
27.5 1.48148
28.5 0.987654
29.5 0.658436
30.5 0.438957
31.5 0.292638
32.5 0.195092
33.5 0.130061
34.5 0.0867073
35.5 0.0578046
36.5 0.0385361
37.5 0.0256901
38.5 0.0171259
39.5 0.011416
40.5 0.00760876
41.5 0.00506964
42.5 0.00337547
43.5 0.00224387
44.5 0.00148626
45.5 0.000976353
46.5 0.000629172
47.5 0.000386854
48.5 0.000209011
49.5 6.60035e-05
