#repeat : 136
0.5 0.000277428
1.5 0.000863116
2.5 0.00154472
3.5 0.00239797
4.5 0.00351768
5.5 0.00502827
6.5 0.00709758
7.5 0.00995553
8.5 0.0139197
9.5 0.0194305
10.5 0.0271003
11.5 0.0377813
12.5 0.0526602
13.5 0.0733902
14.5 0.102275
15.5 0.142523
16.5 0.198608
17.5 0.27676
18.5 0.385663
19.5 0.537417
20.5 0.748885
21.5 1.04356
22.5 1.45419
23.5 2.0264
24.5 2.82376
25.5 2.82376
26.5 2.0264
27.5 1.45419
28.5 1.04356
29.5 0.748885
30.5 0.537418
31.5 0.385663
32.5 0.27676
33.5 0.198608
34.5 0.142523
35.5 0.102275
36.5 0.0733904
37.5 0.0526604
38.5 0.0377815
39.5 0.0271005
40.5 0.0194307
41.5 0.0139199
42.5 0.00995573
43.5 0.00709776
44.5 0.00502843
45.5 0.00351783
46.5 0.00239809
47.5 0.00154481
48.5 0.000863175
49.5 0.000277449
