2.77347
5.91159
7.68694
8.69131
9.2595
9.58093
9.76277
9.86563
9.9238
9.95671
9.97532
9.98584
9.99178
9.99514
9.99704
9.99811
9.99871
9.99905
9.99924
9.99935
9.99941
9.99944
9.99946
9.99947
9.99947
9.99947
9.99947
9.99946
9.99944
9.99941
9.99935
9.99924
9.99905
9.99871
9.99811
9.99704
9.99514
9.99178
9.98584
9.97532
9.95671
9.9238
9.86563
9.76277
9.58093
9.2595
8.69131
7.68694
5.91159
2.77347
#repeat : 64
