10 0.333333
15 0.333333
20 0.333333
25 0.333333
30 0.333333
35 0.333333
40 0.333333
50 0.333333
60 0.333333
80 0.333333
100 0.333333
150 0.333333
200 0.333333
250 0.333333
300 0.333333
350 0.333333
400 0.333333
500 0.333333
600 0.333333
800 0.333333
1000 0.333333
1500 0.333333
2000 0.333333
2500 0.333333
3000 0.333333
3500 0.333333
4000 0.333333
5000 0.333333
6000 0.333333
8000 0.333333
10000 0.333333
