1.42851
3.57124
5.17826
6.3835
7.2874
7.9653
8.4737
8.85497
9.1409
9.35532
9.51612
9.6367
9.72711
9.79491
9.84574
9.88384
9.91241
9.93382
9.94987
9.96189
9.9709
9.97765
9.98271
9.98649
9.98932
9.99144
9.99303
9.99421
9.9951
9.99576
9.99625
9.99662
9.99689
9.9971
9.99725
9.99736
9.99744
9.99751
9.99755
9.99759
9.99761
9.99763
9.99764
9.99765
9.99766
9.99766
9.99767
9.99767
9.99767
9.99767
9.99767
9.99767
9.99767
9.99767
9.99766
9.99766
9.99765
9.99764
9.99763
9.99761
9.99759
9.99755
9.99751
9.99744
9.99736
9.99725
9.9971
9.99689
9.99662
9.99625
9.99576
9.9951
9.99421
9.99303
9.99144
9.98932
9.98649
9.98271
9.97765
9.9709
9.96189
9.94987
9.93382
9.91241
9.88384
9.84574
9.79491
9.72711
9.6367
9.51612
9.35532
9.1409
8.85497
8.4737
7.9653
7.2874
6.3835
5.17826
3.57124
1.42851
#repeat : 205
