0 0.386209
0.1 0.386915
1 0.388057
2.5 0.388797
5 0.390149
7.5 0.391978
10 0.392993
12.5 0.394511
15 0.394716
17.5 0.395792
20 0.395993
22.5 0.395936
25 0.395968
27.5 0.395667
30 0.395259
32.5 0.394824
35 0.394408
37.5 0.393604
40 0.392891
42.5 0.392454
45 0.391756
