#repeat : 64
#phi 1 = 2.77347
#phi 2 = 5.91159
#phi 3 = 7.68694
#phi 4 = 8.69131
#phi 5 = 9.2595
#phi 6 = 9.58093
#phi 7 = 9.76277
#phi 8 = 9.86563
#phi 9 = 9.9238
#phi 10 = 9.95671
#phi 11 = 9.97532
#phi 12 = 9.98584
#phi 13 = 9.99178
#phi 14 = 9.99514
#phi 15 = 9.99704
#phi 16 = 9.99811
#phi 17 = 9.99871
#phi 18 = 9.99905
#phi 19 = 9.99924
#phi 20 = 9.99935
#phi 21 = 9.99941
#phi 22 = 9.99944
#phi 23 = 9.99946
#phi 24 = 9.99947
#phi 25 = 9.99947
#phi 26 = 9.99947
#phi 27 = 9.99947
#phi 28 = 9.99946
#phi 29 = 9.99944
#phi 30 = 9.99941
#phi 31 = 9.99935
#phi 32 = 9.99924
#phi 33 = 9.99905
#phi 34 = 9.99871
#phi 35 = 9.99811
#phi 36 = 9.99704
#phi 37 = 9.99514
#phi 38 = 9.99178
#phi 39 = 9.98584
#phi 40 = 9.97532
#phi 41 = 9.95671
#phi 42 = 9.9238
#phi 43 = 9.86563
#phi 44 = 9.76277
#phi 45 = 9.58093
#phi 46 = 9.2595
#phi 47 = 8.69131
#phi 48 = 7.68694
#phi 49 = 5.91159
#phi 50 = 2.77347
##
0.5 0.106096
1.5 0.0203311
2.5 0.00631409
3.5 0.00194792
4.5 0.000395973
5.5 -0.00013604
6.5 -0.000277204
7.5 -0.000275195
8.5 -0.000230097
9.5 -0.000180551
10.5 -0.000139359
11.5 -0.000108891
12.5 -8.78154e-05
13.5 -7.38772e-05
14.5 -6.49739e-05
15.5 -5.94487e-05
16.5 -5.61131e-05
17.5 -5.41531e-05
18.5 -5.30364e-05
19.5 -5.24218e-05
20.5 -5.20985e-05
21.5 -5.19377e-05
22.5 -5.18637e-05
23.5 -5.1833e-05
24.5 -5.18227e-05
25.5 -5.18227e-05
26.5 -5.1833e-05
27.5 -5.18637e-05
28.5 -5.19377e-05
29.5 -5.20985e-05
30.5 -5.24218e-05
31.5 -5.30364e-05
32.5 -5.41531e-05
33.5 -5.61131e-05
34.5 -5.94487e-05
35.5 -6.49739e-05
36.5 -7.38772e-05
37.5 -8.78154e-05
38.5 -0.000108891
39.5 -0.000139359
40.5 -0.000180551
41.5 -0.000230097
42.5 -0.000275195
43.5 -0.000277204
44.5 -0.00013604
45.5 0.000395973
46.5 0.00194792
47.5 0.00631409
48.5 0.0203311
49.5 0.106096
